Time,Acceleration,Velocity,Altitude,Ap_pred,A
0.0100,390.0000,3.9000,0.0390,0.0000,0.2500
0.0200,390.0000,7.8000,0.1170,0.0000,0.2500
0.0300,389.0000,11.6900,0.2339,0.0000,0.2500
0.0400,389.0000,15.5800,0.3897,0.0000,0.2500
0.0500,389.0000,19.4700,0.5844,0.0000,0.2500
0.0600,388.0000,23.3500,0.8179,0.0000,0.2500
0.0700,388.0000,27.2300,1.0902,0.0000,0.2500
0.0800,387.0000,31.1000,1.4012,0.0000,0.2500
0.0900,387.0000,34.9700,1.7509,0.0000,0.2500
0.1000,386.0000,38.8300,2.1392,0.0000,0.2500
0.1100,385.0000,42.6800,2.5660,0.0000,0.2500
0.1200,384.0000,46.5200,3.0312,0.0000,0.2500
0.1300,383.0000,50.3500,3.5347,0.0000,0.2500
0.1400,381.0000,54.1600,4.0763,0.0000,0.2500
0.1500,380.0000,57.9600,4.6559,0.0000,0.2500
0.1600,379.0000,61.7500,5.2734,0.0000,0.2500
0.1700,377.0000,65.5200,5.9286,0.0000,0.2500
0.1800,376.0000,69.2800,6.6214,0.0000,0.2500
0.1900,374.0000,73.0200,7.3516,0.0000,0.2500
0.2000,372.0000,76.7400,8.1190,0.0000,0.2500
0.2100,371.0000,80.4500,8.9235,0.0000,0.2500
0.2200,369.0000,84.1400,9.7649,0.0000,0.2500
0.2300,367.0000,87.8100,10.6430,0.0000,0.2500
0.2400,365.0000,91.4600,11.5576,0.0000,0.2500
0.2500,363.0000,95.0900,12.5085,0.0000,0.2500
0.2600,360.0000,98.6900,13.4954,0.0000,0.2500
0.2700,358.0000,102.2700,14.5181,0.0000,0.2500
0.2800,356.0000,105.8300,15.5764,0.0000,0.2500
0.2900,353.0000,109.3600,16.6700,0.0000,0.2500
0.3000,351.0000,112.8700,17.7987,0.0000,0.2500
0.3100,349.0000,116.3600,18.9623,0.0000,0.2500
0.3200,346.0000,119.8200,20.1605,0.0000,0.2500
0.3300,343.0000,123.2500,21.3930,0.0000,0.2500
0.3400,341.0000,126.6600,22.6596,0.0000,0.2500
0.3500,338.0000,130.0400,23.9600,0.0000,0.2500
0.3600,335.0000,133.3900,25.2939,0.0000,0.2500
0.3700,332.0000,136.7100,26.6610,0.0000,0.2500
0.3800,329.0000,140.0000,28.0610,0.0000,0.2500
0.3900,326.0000,143.2600,29.4936,0.0000,0.2500
0.4000,323.0000,146.4900,30.9585,0.0000,0.2500
0.4100,320.0000,149.6900,32.4554,0.0000,0.2500
0.4200,317.0000,152.8600,33.9840,0.0000,0.2500
0.4300,314.0000,156.0000,35.5440,0.0000,0.2500
0.4400,311.0000,159.1100,37.1351,0.0000,0.2500
0.4500,308.0000,162.1900,38.7570,0.0000,0.2500
0.4600,305.0000,165.2400,40.4094,0.0000,0.2500
0.4700,301.0000,168.2500,42.0919,0.0000,0.2500
0.4800,298.0000,171.2300,43.8042,0.0000,0.2500
0.4900,295.0000,174.1800,45.5460,0.0000,0.2500
0.5000,292.0000,177.1000,47.3170,0.0000,0.2500
0.5100,288.0000,179.9800,49.1168,0.0000,0.2500
0.5200,285.0000,182.8300,50.9451,0.0000,0.2500
0.5300,282.0000,185.6500,52.8016,0.0000,0.2500
0.5400,278.0000,188.4300,54.6859,0.0000,0.2500
0.5500,275.0000,191.1800,56.5977,0.0000,0.2500
0.5600,272.0000,193.9000,58.5367,0.0000,0.2500
0.5700,268.0000,196.5800,60.5025,0.0000,0.2500
0.5800,265.0000,199.2300,62.4948,0.0000,0.2500
0.5900,261.0000,201.8400,64.5132,0.0000,0.2500
0.6000,258.0000,204.4200,66.5574,0.0000,0.2500
0.6100,255.0000,206.9700,68.6271,0.0000,0.2500
0.6200,251.0000,209.4800,70.7219,0.0000,0.2500
0.6300,248.0000,211.9600,72.8415,0.0000,0.2500
0.6400,244.0000,214.4000,74.9855,0.0000,0.2500
0.6500,241.0000,216.8100,77.1536,0.0000,0.2500
0.6600,238.0000,219.1900,79.3455,0.0000,0.2500
0.6700,234.0000,221.5300,81.5608,0.0000,0.2500
0.6800,231.0000,223.8400,83.7992,0.0000,0.2500
0.6900,228.0000,226.1200,86.0604,0.0000,0.2500
0.7000,224.0000,228.3600,88.3440,0.0000,0.2500
0.7100,221.0000,230.5700,90.6497,0.0000,0.2500
0.7200,218.0000,232.7500,92.9772,0.0000,0.2500
0.7300,215.0000,234.9000,95.3262,0.0000,0.2500
0.7400,211.0000,237.0100,97.6963,0.0000,0.2500
0.7500,208.0000,239.0900,100.0872,0.0000,0.2500
0.7600,205.0000,241.1400,102.4986,0.0000,0.2500
0.7700,202.0000,243.1600,104.9302,0.0000,0.2500
0.7800,199.0000,245.1500,107.3817,0.0000,0.2500
0.7900,195.0000,247.1000,109.8527,0.0000,0.2500
0.8000,192.0000,249.0200,112.3429,0.0000,0.2500
0.8100,189.0000,250.9100,114.8520,0.0000,0.2500
0.8200,186.0000,252.7700,117.3797,0.0000,0.2500
0.8300,183.0000,254.6000,119.9257,0.0000,0.2500
0.8400,180.0000,256.4000,122.4897,0.0000,0.2500
0.8500,177.0000,258.1700,125.0714,0.0000,0.2500
0.8600,174.0000,259.9100,127.6705,0.0000,0.2500
0.8700,171.0000,261.6200,130.2867,0.0000,0.2500
0.8800,168.0000,263.3000,132.9197,0.0000,0.2500
0.8900,166.0000,264.9600,135.5693,0.0000,0.2500
0.9000,163.0000,266.5900,138.2352,0.0000,0.2500
0.9100,160.0000,268.1900,140.9171,0.0000,0.2500
0.9200,157.0000,269.7600,143.6147,0.0000,0.2500
0.9300,154.0000,271.3000,146.3277,0.0000,0.2500
0.9400,152.0000,272.8200,149.0559,0.0000,0.2500
0.9500,149.0000,274.3100,151.7990,0.0000,0.2500
0.9600,146.0000,275.7700,154.5567,0.0000,0.2500
0.9700,144.0000,277.2100,157.3288,0.0000,0.2500
0.9800,141.0000,278.6200,160.1150,0.0000,0.2500
0.9900,139.0000,280.0100,162.9151,0.0000,0.2500
1.0000,136.0000,281.3700,165.7288,0.0000,0.2500
1.0100,134.0000,282.7100,168.5559,0.0000,0.2500
1.0200,131.0000,284.0200,171.3961,0.0000,0.2500
1.0300,129.0000,285.3100,174.2492,0.0000,0.2500
1.0400,127.0000,286.5800,177.1150,0.0000,0.2500
1.0500,124.0000,287.8199,179.9932,0.0000,0.2500
1.0600,122.0000,289.0399,182.8836,0.0000,0.2500
1.0700,120.0000,290.2400,185.7860,0.0000,0.2500
1.0800,117.0000,291.4100,188.7001,0.0000,0.2500
1.0900,115.0000,292.5600,191.6257,0.0000,0.2500
1.1000,113.0000,293.6900,194.5626,0.0000,0.2500
1.1100,111.0000,294.8000,197.5106,0.0000,0.2500
1.1200,109.0000,295.8900,200.4695,0.0000,0.2500
1.1300,107.0000,296.9600,203.4391,0.0000,0.2500
1.1400,105.0000,298.0099,206.4192,0.0000,0.2500
1.1500,103.0000,299.0399,209.4096,0.0000,0.2500
1.1600,101.0000,300.0500,212.4101,0.0000,0.2500
1.1700,99.0000,301.0399,215.4205,0.0000,0.2500
1.1800,97.0000,302.0099,218.4406,0.0000,0.2500
1.1900,95.0000,302.9600,221.4702,0.0000,0.2500
1.2000,93.0000,303.8900,224.5091,0.0000,0.2500
1.2100,91.0000,304.8000,227.5571,0.0000,0.2500
1.2200,89.0000,305.6900,230.6140,0.0000,0.2500
1.2300,88.0000,306.5700,233.6797,0.0000,0.2500
1.2400,86.0000,307.4300,236.7540,0.0000,0.2500
1.2500,84.0000,308.2700,239.8367,0.0000,0.2500
1.2600,83.0000,309.0999,242.9277,0.0000,0.2500
1.2700,81.0000,309.9099,246.0268,0.0000,0.2500
1.2800,79.0000,310.7000,249.1338,0.0000,0.2500
1.2900,78.0000,311.4799,252.2486,0.0000,0.2500
1.3000,76.0000,312.2400,255.3710,0.0000,0.2500
1.3100,75.0000,312.9900,258.5009,0.0000,0.2500
1.3200,73.0000,313.7200,261.6381,0.0000,0.2500
1.3300,72.0000,314.4400,264.7825,0.0000,0.2500
1.3400,70.0000,315.1400,267.9339,0.0000,0.2500
1.3500,69.0000,315.8300,271.0922,0.0000,0.2500
1.3600,67.0000,316.5000,274.2572,0.0000,0.2500
1.3700,66.0000,317.1600,277.4288,0.0000,0.2500
1.3800,65.0000,317.8100,280.6069,0.0000,0.2500
1.3900,63.0000,318.4400,283.7913,0.0000,0.2500
1.4000,62.0000,319.0600,286.9819,0.0000,0.2500
1.4100,61.0000,319.6700,290.1786,0.0000,0.2500
1.4200,59.0000,320.2600,293.3812,0.0000,0.2500
1.4300,58.0000,320.8400,296.5896,0.0000,0.2500
1.4400,57.0000,321.4100,299.8037,0.0000,0.2500
1.4500,56.0000,321.9700,303.0234,0.0000,0.2500
1.4600,55.0000,322.5200,306.2486,0.0000,0.2500
1.4700,53.0000,323.0500,309.4791,0.0000,0.2500
1.4800,52.0000,323.5699,312.7148,0.0000,0.2500
1.4900,51.0000,324.0800,315.9556,0.0000,0.2500
1.5000,50.0000,324.5800,319.2014,0.0000,0.2500
1.5100,49.0000,325.0699,322.4521,0.0000,0.2500
1.5200,48.0000,325.5500,325.7076,0.0000,0.2500
1.5300,47.0000,326.0200,328.9678,0.0000,0.2500
1.5400,46.0000,326.4799,332.2326,0.0000,0.2500
1.5500,45.0000,326.9300,335.5019,0.0000,0.2500
1.5600,44.0000,327.3700,338.7756,0.0000,0.2500
1.5700,43.0000,327.8000,342.0536,0.0000,0.2500
1.5800,42.0000,328.2200,345.3358,0.0000,0.2500
1.5900,41.0000,328.6300,348.6220,0.0000,0.2500
1.6000,41.0000,329.0400,351.9124,0.0000,0.2500
1.6100,40.0000,329.4400,355.2068,0.0000,0.2500
1.6200,39.0000,329.8300,358.5052,0.0000,0.2500
1.6300,38.0000,330.2100,361.8073,0.0000,0.2500
1.6400,37.0000,330.5800,365.1130,0.0000,0.2500
1.6500,36.0000,330.9400,368.4224,0.0000,0.2500
1.6600,36.0000,331.3000,371.7354,0.0000,0.2500
1.6700,35.0000,331.6500,375.0519,0.0000,0.2500
1.6800,34.0000,331.9900,378.3718,0.0000,0.2500
1.6900,33.0000,332.3199,381.6950,0.0000,0.2500
1.7000,33.0000,332.6499,385.0215,0.0000,0.2500
1.7100,32.0000,332.9699,388.3512,0.0000,0.2500
1.7200,31.0000,333.2799,391.6840,0.0000,0.2500
1.7300,31.0000,333.5899,395.0199,0.0000,0.2500
1.7400,30.0000,333.8899,398.3588,0.0000,0.2500
1.7500,29.0000,334.1799,401.7006,0.0000,0.2500
1.7600,29.0000,334.4699,405.0453,0.0000,0.2500
1.7700,28.0000,334.7499,408.3928,0.0000,0.2500
1.7800,27.0000,335.0199,411.7430,0.0000,0.2500
1.7900,27.0000,335.2899,415.0959,0.0000,0.2500
1.8000,26.0000,335.5499,418.4514,0.0000,0.2500
1.8100,26.0000,335.8099,421.8095,0.0000,0.2500
1.8200,25.0000,336.0599,425.1701,0.0000,0.2500
1.8300,25.0000,336.3099,428.5332,0.0000,0.2500
1.8400,24.0000,336.5499,431.8987,0.0000,0.2500
1.8500,24.0000,336.7899,435.2666,0.0000,0.2500
1.8600,23.0000,337.0199,438.6368,0.0000,0.2500
1.8700,23.0000,337.2499,442.0093,0.0000,0.2500
1.8800,22.0000,337.4699,445.3840,0.0000,0.2500
1.8900,22.0000,337.6899,448.7609,0.0000,0.2500
1.9000,21.0000,337.8999,452.1399,0.0000,0.2500
1.9100,21.0000,338.1099,455.5210,0.0000,0.2500
1.9200,20.0000,338.3099,458.9041,0.0000,0.2500
1.9300,20.0000,338.5099,462.2892,0.0000,0.2500
1.9400,19.0000,338.7000,465.6762,0.0000,0.2500
1.9500,19.0000,338.8900,469.0651,0.0000,0.2500
1.9600,18.0000,339.0699,472.4557,0.0000,0.2500
1.9700,18.0000,339.2499,475.8482,0.0000,0.2500
1.9800,18.0000,339.4299,479.2425,0.0000,0.2500
1.9900,17.0000,339.5999,482.6385,0.0000,0.2500
2.0000,17.0000,339.7700,486.0362,0.0000,0.2500
2.0100,17.0000,339.9400,489.4356,1039.7423,0.2600
2.0200,-398.0000,335.9600,492.7952,1023.7723,0.2700
2.0300,-403.0000,331.9300,496.1145,1008.9221,0.2800
2.0400,-408.0000,327.8500,499.3930,995.0691,0.2900
2.0500,-412.0000,323.7300,502.6303,982.1533,0.3000
2.0600,-416.0000,319.5700,505.8260,970.0604,0.3100
2.0700,-419.0000,315.3800,508.9799,958.7235,0.3200
2.0800,-421.0000,311.1700,512.0916,948.0834,0.3300
2.0900,-422.0000,306.9500,515.1611,938.0867,0.3400
2.1000,-424.0000,302.7100,518.1882,928.6715,0.3500
2.1100,-424.0000,298.4700,521.1729,919.8020,0.3600
2.1200,-424.0000,294.2300,524.1152,911.4332,0.3700
2.1300,-423.0000,290.0000,527.0152,903.5301,0.3800
2.1400,-423.0000,285.7700,529.8729,896.0485,0.3900
2.1500,-421.0000,281.5600,532.6885,888.9670,0.4000
2.1600,-419.0000,277.3700,535.4622,882.2537,0.4100
2.1700,-417.0000,273.2000,538.1942,875.8825,0.4200
2.1800,-415.0000,269.0500,540.8847,869.8436,0.4300
2.1900,-412.0000,264.9300,543.5340,864.1006,0.4400
2.2000,-409.0000,260.8400,546.1424,858.6305,0.4500
2.2100,-405.0000,256.7900,548.7103,853.4291,0.4600
2.2200,-402.0000,252.7700,551.2380,848.4805,0.4700
2.2300,-398.0000,248.7900,553.7259,843.7537,0.4800
2.2400,-393.0000,244.8600,556.1745,839.2508,0.4900
2.2500,-389.0000,240.9700,558.5842,834.9604,0.5000
2.2600,-385.0000,237.1200,560.9554,830.8456,0.5100
2.2700,-380.0000,233.3200,563.2886,826.9299,0.5200
2.2800,-375.0000,229.5700,565.5844,823.1795,0.5300
2.2900,-370.0000,225.8700,567.8431,819.5914,0.5400
2.3000,-366.0000,222.2100,570.0652,816.1573,0.5500
2.3100,-360.0000,218.6100,572.2513,812.8627,0.5600
2.3200,-355.0000,215.0600,574.4019,809.7194,0.5700
2.3300,-350.0000,211.5600,576.5175,806.6888,0.5800
2.3400,-345.0000,208.1100,578.5986,803.7983,0.5900
2.3500,-340.0000,204.7100,580.6457,801.0061,0.6000
2.3600,-334.0000,201.3700,582.6594,798.3457,0.6100
2.3700,-329.0000,198.0800,584.6401,795.7754,0.6200
2.3800,-324.0000,194.8400,586.5886,793.3148,0.6300
2.3900,-319.0000,191.6500,588.5051,790.9412,0.6400
2.4000,-313.0000,188.5200,590.3903,788.6641,0.6500
2.4100,-308.0000,185.4400,592.2446,786.4761,0.6600
2.4200,-303.0000,182.4100,594.0687,784.3578,0.6700
2.4300,-298.0000,179.4300,595.8630,782.3350,0.6800
2.4400,-292.0000,176.5100,597.6281,780.3757,0.6900
2.4500,-287.0000,173.6400,599.3645,778.4995,0.7000
2.4600,-282.0000,170.8200,601.0727,776.6875,0.7100
2.4700,-277.0000,168.0500,602.7532,774.9321,0.7200
2.4800,-272.0000,165.3300,604.4065,773.2568,0.7300
2.4900,-267.0000,162.6600,606.0331,771.6283,0.7400
2.5000,-262.0000,160.0400,607.6335,770.0620,0.7500
2.5100,-258.0000,157.4600,609.2081,768.5517,0.7600
2.5200,-253.0000,154.9300,610.7574,767.0831,0.7700
2.5300,-248.0000,152.4500,612.2819,765.6782,0.7600
2.5400,-238.0000,150.0700,613.7825,767.2285,0.7500
2.5500,-228.0000,147.7900,615.2604,768.7909,0.7400
2.5600,-218.0000,145.6100,616.7166,770.3735,0.7300
2.5700,-209.0000,143.5200,618.1517,771.9652,0.7200
2.5800,-201.0000,141.5100,619.5668,773.5634,0.7100
2.5900,-193.0000,139.5800,620.9626,775.1717,0.7000
2.6000,-186.0000,137.7200,622.3398,776.7866,0.6900
2.6100,-179.0000,135.9300,623.6992,778.4119,0.6800
2.6200,-172.0000,134.2100,625.0413,780.0665,0.6700
2.6300,-165.0000,132.5600,626.3669,781.7381,0.6600
2.6400,-159.0000,130.9700,627.6766,783.4222,0.6500
2.6500,-153.0000,129.4400,628.9709,785.1220,0.6400
2.6600,-148.0000,127.9600,630.2505,786.8323,0.6300
2.6700,-143.0000,126.5300,631.5159,788.5651,0.6200
2.6800,-138.0000,125.1500,632.7674,790.3232,0.6100
2.6900,-133.0000,123.8200,634.0056,792.1003,0.6000
2.7000,-128.0000,122.5400,635.2310,793.8990,0.5900
2.7100,-124.0000,121.3000,636.4440,795.7131,0.5800
2.7200,-120.0000,120.1001,637.6450,797.5573,0.5700
2.7300,-116.0000,118.9400,638.8344,799.4307,0.5600
2.7400,-112.0000,117.8200,640.0126,801.3271,0.5500
2.7500,-108.0000,116.7400,641.1801,803.2493,0.5400
2.7600,-104.0000,115.7000,642.3370,805.2047,0.5300
2.7700,-101.0000,114.6900,643.4839,807.1999,0.5200
2.7800,-98.0000,113.7100,644.6210,809.2181,0.5100
2.7900,-95.0000,112.7600,645.7487,811.2619,0.5000
2.8000,-92.0000,111.8400,646.8671,813.3396,0.4900
2.8100,-89.0000,110.9500,647.9766,815.4679,0.4800
2.8200,-86.0000,110.0900,649.0775,817.6295,0.4700
2.8300,-83.0000,109.2600,650.1700,819.8275,0.4600
2.8400,-80.0000,108.4600,651.2546,822.0837,0.4500
2.8500,-78.0000,107.6800,652.3314,824.3789,0.4400
2.8600,-75.0000,106.9300,653.4007,826.7196,0.4300
2.8700,-73.0000,106.2000,654.4627,829.1077,0.4200
2.8800,-71.0000,105.4900,655.5176,831.5518,0.4100
2.8900,-68.0000,104.8100,656.5657,834.0513,0.4000
2.9000,-66.0000,104.1500,657.6072,836.6094,0.3900
2.9100,-64.0000,103.5100,658.6423,839.2345,0.3800
2.9200,-62.0000,102.8900,659.6712,841.9102,0.3700
2.9300,-60.0000,102.2900,660.6941,844.6663,0.3600
2.9400,-58.0000,101.7100,661.7112,847.4919,0.3500
2.9500,-56.0000,101.1500,662.7227,850.3871,0.3400
2.9600,-54.0000,100.6100,663.7288,853.3823,0.3300
2.9700,-53.0000,100.0800,664.7296,856.4304,0.3200
2.9800,-51.0000,99.5700,665.7253,859.5919,0.3100
2.9900,-49.0000,99.0800,666.7161,862.8405,0.3000
3.0000,-47.0000,98.6100,667.7021,866.2095,0.2900
3.0100,-46.0000,98.1500,668.6837,869.6649,0.2800
3.0200,-44.0000,97.7100,669.6608,873.2554,0.2700
3.0300,-43.0000,97.2800,670.6335,876.9447,0.2600
3.0400,-41.0000,96.8700,671.6022,880.7936,0.2500
3.0500,-40.0000,96.4700,672.5670,884.7559,0.2500
3.0600,-39.0000,96.0800,673.5278,884.7899,0.2500
3.0700,-39.0000,95.6900,674.4847,884.8243,0.2500
3.0800,-39.0000,95.3000,675.4377,884.8517,0.2500
3.0900,-39.0000,94.9100,676.3868,884.8724,0.2500
3.1000,-38.0000,94.5300,677.3321,884.9105,0.2500
3.1100,-38.0000,94.1500,678.2736,884.9418,0.2500
3.1200,-38.0000,93.7700,679.2113,884.9666,0.2500
3.1300,-38.0000,93.3900,680.1452,884.9848,0.2500
3.1400,-38.0000,93.0100,681.0753,884.9963,0.2500
3.1500,-37.0000,92.6400,682.0017,885.0256,0.2500
3.1600,-37.0000,92.2700,682.9244,885.0499,0.2500
3.1700,-37.0000,91.9000,683.8434,885.0761,0.2500
3.1800,-37.0000,91.5300,684.7587,885.0958,0.2500
3.1900,-36.0000,91.1700,685.6704,885.1336,0.2500
3.2000,-36.0000,90.8100,686.5785,885.1652,0.2500
3.2100,-36.0000,90.4500,687.4830,885.1906,0.2500
3.2200,-36.0000,90.0900,688.3839,885.2097,0.2500
3.2300,-36.0000,89.7300,689.2811,885.2227,0.2500
3.2400,-35.0000,89.3800,690.1749,885.2542,0.2500
3.2500,-35.0000,89.0300,691.0652,885.2797,0.2500
3.2600,-35.0000,88.6800,691.9520,885.2997,0.2500
3.2700,-35.0000,88.3300,692.8353,885.3229,0.2500
3.2800,-35.0000,87.9800,693.7151,885.3402,0.2500
3.2900,-34.0000,87.6400,694.5916,885.3763,0.2500
3.3000,-34.0000,87.3000,695.4645,885.4066,0.2500
3.3100,-34.0000,86.9600,696.3342,885.4311,0.2500
3.3200,-34.0000,86.6200,697.2004,885.4498,0.2500
3.3300,-34.0000,86.2801,698.0632,885.4626,0.2500
3.3400,-33.0000,85.9501,698.9227,885.4949,0.2500
3.3500,-33.0000,85.6200,699.7789,885.5215,0.2500
3.3600,-33.0000,85.2900,700.6318,885.5425,0.2500
3.3700,-33.0000,84.9600,701.4814,885.5671,0.2500
3.3800,-33.0000,84.6300,702.3277,885.5867,0.2500
3.3900,-32.0000,84.3100,703.1708,885.6259,0.2500
3.4000,-32.0000,83.9900,704.0107,885.6597,0.2500
3.4100,-32.0000,83.6700,704.8474,885.6880,0.2500
3.4200,-32.0000,83.3500,705.6808,885.7110,0.2500
3.4300,-32.0000,83.0300,706.5112,885.7287,0.2500
3.4400,-32.0000,82.7100,707.3383,885.7408,0.2500
3.4500,-31.0000,82.4000,708.1622,885.7733,0.2500
3.4600,-31.0000,82.0900,708.9832,885.8004,0.2500
3.4700,-31.0000,81.7801,709.8010,885.8303,0.2500
3.4800,-31.0000,81.4701,710.6157,885.8568,0.2500
3.4900,-31.0000,81.1601,711.4272,885.8780,0.2500
3.5000,-31.0000,80.8501,712.2357,885.8940,0.2500
3.5100,-30.0000,80.5501,713.0412,885.9306,0.2500
3.5200,-30.0000,80.2501,713.8437,885.9622,0.2600
3.5300,-31.0000,79.9401,714.6431,883.1993,0.2700
3.5400,-32.0000,79.6201,715.4393,880.5551,0.2800
3.5500,-32.0000,79.3001,716.2323,878.0537,0.2900
3.5600,-33.0000,78.9701,717.0220,875.6385,0.3000
3.5700,-34.0000,78.6301,717.8083,873.3358,0.3100
3.5800,-34.0000,78.2901,718.5912,871.1332,0.3200
3.5900,-35.0000,77.9401,719.3706,869.0176,0.3300
3.6000,-35.0000,77.5901,720.1465,867.0007,0.3400
3.6100,-36.0000,77.2301,720.9188,865.0534,0.3500
3.6200,-36.0000,76.8701,721.6874,863.1987,0.3600
3.6300,-37.0000,76.5001,722.4525,861.4031,0.3700
3.6400,-37.0000,76.1301,723.2137,859.6899,0.3800
3.6500,-38.0000,75.7501,723.9713,858.0314,0.3900
3.6600,-38.0000,75.3701,724.7250,856.4416,0.4000
3.6700,-39.0000,74.9801,725.4748,854.9072,0.4100
3.6800,-39.0000,74.5901,726.2207,853.4244,0.4200
3.6900,-40.0000,74.1901,726.9626,852.0027,0.4300
3.7000,-40.0000,73.7901,727.7005,850.6223,0.4400
3.7100,-40.0000,73.3901,728.4344,849.3112,0.4500
3.7200,-41.0000,72.9801,729.1642,848.0292,0.4600
3.7300,-41.0000,72.5701,729.8899,846.7919,0.4700
3.7400,-41.0000,72.1600,730.6115,845.6167,0.4800
3.7500,-42.0000,71.7401,731.3289,844.4565,0.4900
3.7600,-42.0000,71.3201,732.0421,843.3482,0.5000
3.7700,-42.0000,70.9001,732.7511,842.2833,0.5100
3.7800,-42.0000,70.4801,733.4559,841.2458,0.5200
3.7900,-43.0000,70.0501,734.1564,840.2456,0.5300
3.8000,-43.0000,69.6201,734.8526,839.2772,0.5400
3.8100,-43.0000,69.1901,735.5445,838.3326,0.5500
3.8200,-43.0000,68.7601,736.2321,837.4381,0.5600
3.8300,-44.0000,68.3201,736.9153,836.5544,0.5700
3.8400,-44.0000,67.8801,737.5941,835.6911,0.5800
3.8500,-44.0000,67.4400,738.2685,834.8706,0.5900
3.8600,-44.0000,67.0000,738.9385,834.0760,0.6000
3.8700,-44.0000,66.5600,739.6041,833.2990,0.6100
3.8800,-44.0000,66.1200,740.2653,832.5531,0.6200
3.8900,-44.0000,65.6800,740.9221,831.8380,0.6300
3.9000,-44.0000,65.2400,741.5745,831.1378,0.6400
3.9100,-45.0000,64.7900,742.2224,830.4390,0.6300
3.9200,-44.0000,64.3500,742.8658,831.1561,0.6200
3.9300,-43.0000,63.9200,743.5051,831.8784,0.6100
3.9400,-42.0000,63.5000,744.1401,832.6052,0.6000
3.9500,-41.0000,63.0900,744.7710,833.3372,0.5900
3.9600,-40.0000,62.6900,745.3979,834.0749,0.5800
3.9700,-39.0000,62.3000,746.0209,834.8190,0.5700
3.9800,-38.0000,61.9200,746.6401,835.5700,0.5600
3.9900,-37.0000,61.5500,747.2556,836.3286,0.5500
4.0000,-36.0000,61.1900,747.8674,837.0953,0.5400
4.0100,-35.0000,60.8400,748.4758,837.8710,0.5300
4.0200,-35.0000,60.4900,749.0807,838.6418,0.5200
4.0300,-34.0000,60.1500,749.6823,839.4304,0.5100
4.0400,-33.0000,59.8200,750.2805,840.2296,0.5000
4.0500,-32.0000,59.5000,750.8754,841.0401,0.4900
4.0600,-32.0000,59.1800,751.4672,841.8447,0.4800
4.0700,-31.0000,58.8700,752.0559,842.6614,0.4700
4.0800,-30.0000,58.5700,752.6416,843.4913,0.4600
4.0900,-30.0000,58.2700,753.2243,844.3160,0.4500
4.1000,-29.0000,57.9800,753.8041,845.1548,0.4400
4.1100,-28.0000,57.7000,754.3811,846.0168,0.4300
4.1200,-28.0000,57.4200,754.9553,846.8792,0.4200
4.1300,-27.0000,57.1500,755.5268,847.7578,0.4100
4.1400,-27.0000,56.8800,756.0956,848.6328,0.4000
4.1500,-26.0000,56.6200,756.6618,849.5255,0.3900
4.1600,-25.0000,56.3700,757.2255,850.4365,0.3800
4.1700,-25.0000,56.1200,757.7867,851.3452,0.3700
4.1800,-24.0000,55.8800,758.3455,852.2805,0.3600
4.1900,-24.0000,55.6400,758.9019,853.2223,0.3500
4.2000,-23.0000,55.4100,759.4560,854.1856,0.3400
4.2100,-23.0000,55.1800,760.0078,855.1481,0.3300
4.2200,-22.0000,54.9600,760.5574,856.1337,0.3200
4.2300,-22.0000,54.7400,761.1049,857.1191,0.3100
4.2400,-21.0000,54.5300,761.6501,858.1349,0.3000
4.2500,-21.0000,54.3200,762.1934,859.1631,0.2900
4.2600,-20.0000,54.1200,762.7346,860.2182,0.2800
4.2700,-20.0000,53.9200,763.2737,861.2753,0.2700
4.2800,-19.0000,53.7300,763.8110,862.3609,0.2600
4.2900,-19.0000,53.5400,764.3464,863.4499,0.2500
4.3000,-19.0000,53.3500,764.8799,864.5615,0.2500
4.3100,-19.0000,53.1600,765.4116,864.5660,0.2500
4.3200,-18.0000,52.9800,765.9413,864.5955,0.2500
4.3300,-18.0000,52.8000,766.4694,864.6309,0.2500
4.3400,-18.0000,52.6200,766.9955,864.6646,0.2500
4.3500,-18.0000,52.4400,767.5200,864.6957,0.2500
4.3600,-18.0000,52.2600,768.0425,864.7241,0.2500
4.3700,-18.0000,52.0800,768.5634,864.7499,0.2500
4.3800,-18.0000,51.9000,769.0823,864.7731,0.2600
4.3900,-18.0000,51.7200,769.5995,863.7867,0.2700
4.4000,-19.0000,51.5300,770.1149,862.8337,0.2800
4.4100,-19.0000,51.3400,770.6283,861.9128,0.2900
4.4200,-19.0000,51.1500,771.1398,861.0227,0.3000
4.4300,-19.0000,50.9600,771.6494,860.1871,0.3100
4.4400,-20.0000,50.7600,772.1570,859.3498,0.3200
4.4500,-20.0000,50.5600,772.6626,858.5433,0.3300
4.4600,-20.0000,50.3600,773.1662,857.7831,0.3400
4.4700,-20.0000,50.1600,773.6678,857.0432,0.3500
4.4800,-21.0000,49.9500,774.1673,856.3052,0.3600
4.4900,-21.0000,49.7400,774.6647,855.6115,0.3700
4.5000,-21.0000,49.5300,775.1600,854.9357,0.3800
4.5100,-21.0000,49.3200,775.6532,854.2772,0.3900
4.5200,-22.0000,49.1000,776.1442,853.6406,0.4000
4.5300,-22.0000,48.8800,776.6331,853.0216,0.4100
4.5400,-22.0000,48.6600,777.1196,852.4177,0.4200
4.5500,-22.0000,48.4400,777.6040,851.8428,0.4300
4.5600,-22.0000,48.2200,778.0862,851.2949,0.4400
4.5700,-23.0000,47.9900,778.5661,850.7395,0.4500
